row_num,shop,schedule,time,product,content_type,topic,title,url,creator,status,date,post,path,note,recorder,editor,actor,voice_over,script,vv,revenue,shares,comments,engagement_rate,ctor,media_url,content_status,publish_status,remark,tiktok_eloop,facebook_eloop,instagram_eloop,youtube_eloop,tiktok_moov,facebook_moov,youtube_moov,instagram_moov,notified
,EloopTH,1/26/2026,,,Review,3 ข้ออันตราย,,https://www.tiktok.com/@eloopth/video/7597000240306179336,Guild,Done,1/26/2026,Guild,/Volumes/graphic/_Video Content/Short Video/2026/Eloop/01_JAN/3ข้ออันตราย_1.mp4',,Yung,Guild,Nu,Nu,,,,,,,,,,,,,,,,,,,,
,EloopTH,1/26/2026,,,Entertain,E29 Ultra เติมของแล้ว,,https://www.tiktok.com/@eloopth/video/7599584689397042450,Guild,Done,1/26/2026,Guild,/Volumes/graphic/_Video Content/Short Video/2026/Eloop/01_JAN/พี่ใหญ่ E29Ultra เติมของแล้ว.mp4',,,,,,,,,,,,,,,,,,,,,,,,,
,EloopTH,1/27/2026,18:35:00,,Campaign,"ใครรอ PayDay อยู่ยกมือขึ้น🙋🏻‍♀️
28-31 ม.ค. นี้อย่าลืมเก็บคูปองแล้วมาช็อปในไลฟ์ ",,https://www.tiktok.com/@eloopth/video/7600003470552206599,Moth,Done,1/26/2026,Perth,/Volumes/graphic/_Video Content/Short Video/2026/Eloop/01_JAN/PayDay Pro D.mp4,,Moth,Moth,Perth,Perth,,,,,,,,,,,,,,,,,,,,
,EloopTH,1/27/2026,20:00:00,,Campaign,🔥ลดจัดเต็มสูงสุด 80% #orsenbyeloop #eloopthailand #tiktokpayday #tiktokshop #tiktokshoppaydayช็อปกันวันเงินออก ,,https://www.tiktok.com/@eloopth/video/7600036618300443922,Moth,Done,1/26/2026,Perth,/Volumes/graphicgraphic/_Video Content/Short Video/2026/Eloop/01_JAN/PayDay เสิร์ฟเสต็ป.mp4',,Moth,Moth,Perth,Music,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,,,,,,Nu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EloopTH,1/30/2026,10:00:00,,Educate ,"ใครทำอยู่ เลิกได้เลิก ถ้าอยากถนอมแบตสำรอง
#orsenbyeloop #eloopของแท้ #พาวเวอร์แบงค์#วิธีใช้พาวเวอร์แบงค์ ",,https://www.tiktok.com/@eloopth/video/7600970677855718676,Wasu,Done,1/30/2026,Kukkik,/Volumes/graphic/_Video Content/Short Video/2026/Eloop/01_JAN/การ์ตูนเอไอ E29 Eloop/การ์ตูนเอไอ E29 Eloop 2.mp4',,Wasu,Wasu,Wasu,Ai,,,,,,,,,,,,,,,,,,,,
,EloopTH,1/27/2026,,,Viral,ข่าวลือ S26 Ultra,,https://www.tiktok.com/@eloopth/video/7599851651708603669,View,Done,1/27/2026,View,,,View,View,,,,,,,,,,,,,,,,,,,,,,
,Moov,1/26/2026,,LP03 FG02,,มือใหม่ติดฟิล์ม,,https://www.tiktok.com/@moovthailand/video/7597748670121053447,Guild,Done,1/26/2026,Guild,/Volumes/graphic/_Video Content/Short Video/2026/Moov/01_JAN/สอนมือใหม่ติดฟิล์ม_2.mp4',,Guild,Guild,Guild,Guild,,,,,,,,,,,,,,,,,,,,
,Moov,,,,,,,,Yung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Moov,1/27/2026,19:30:00,CP03,Review,"เคสที่ทำให้การอ่านการ์ตูนง่ายมากขึ้น
#moovthailand #CP03 #เคสไอแพด #เคสไอแพดmoov #iPad",,https://www.tiktok.com/@moovthailand/video/7600014705540877580,Nu,Done,1/27/2026,Kukkik,/Volumes/graphic/_Video Content/Short Video/2026/Moov/01_JAN/CP03-อ่านมังงะ.mp4',,Nu,Nu,Nu,Ai,,,,,,,,https://drive.google.com/file/d/18EEY3QAOzqu4lqJh3r-Hn8PdFHY-waH2/view?usp=drive_link,Error,Success,Upload Success,,,,,https://platform.postiz.com/p/cmkwhlf9a000kmu0yso7zpanx?share=true,https://platform.postiz.com/p/cmkwhlndm000mmu0yy132n53w?share=true,,,
,Moov,1/29/2026,10:00:00,CP03,Review,"เคส iPad หมุนได้ ไม่ต้องกลัวรอย
#moovthailand #CP03 #เคสไอแพด #เคสไอแพดmoov #iPad",,https://www.tiktok.com/@moovthailand/video/7600624185425136908,Nu,Done,1/29/2026,Kukkik,/Volumes/graphic/_Video Content/Short Video/2026/Moov/01_JAN/หมุนเคสไม่เป็นรอย CP03.mp4',,Nu,Nu,Yung,Yung,,,,,,,,https://drive.google.com/file/d/18a9HU-JFE-M5xdEUlRkUaGvuvrhjCaaV/view?usp=drive_link,Error,Success,Upload Success,,,,,https://platform.postiz.com/p/cmkxx00jz0066nt0yceihjb2g?share=true,https://platform.postiz.com/p/cmkxx08me0068nt0y216c3xbi?share=true,,,
,Moov,1/28/2026,12:00:00,FG04,Review,ติดฟิล์มใครว่ายาก Moov FG04,,https://www.tiktok.com/@moovthailand/video/7600272708139519252,Nu,Done,1/28/2026,Kukkik,/Volumes/graphic/_Video Content/Short Video/2026/Moov/01_JAN/FG04 ติดง่าย.mp4',,Nu,Nu,Guild,Music,,,,,,,,,,,,,,,,,,,,
,Moov,1/30/2026,12:00:00,FG04,Review,เทสฟิล์มใหม่ FG04#Moovthailand #ติดฟิล์ม #FG04 #ฟิล์มกันมอง #ฟิล์มกันรอย ,,https://www.tiktok.com/@moovthailand/video/7601009067909254420,Nu,Done,1/30/2026,Kukkik,/Volumes/graphic/_Video Content/Short Video/2026/Moov/01_JAN/FG04 ทดลองกระเเทก.mp4',,Guild,Nu,Nu,Nu,,,,,,,,,,,,,,,,,,,,
,Moov,,,FG04,Picture,Picture,,https://www.tiktok.com/@moovthailand/photo/7600626537808842002,Wasu,Done,1/29/2026,Wasu,/Volumes/graphic/_Product Content/Moov/MA-MV-FG04/Content',,Wasu,Wasu,Wasu,Wasu,,,,,,,,,,,,,,,,,,,,
,Moov,,,Review,Viral,Cartoon Ai,,https://www.tiktok.com/@moovthailand/video/7599605583242841365,Wasu,Done,1/26/2026,Wasu,/Volumes/graphic/_Video Content/Short Video/2026/Moov/01_JAN/TT-FG03-ตูนเอไอ',,Wasu,Wasu,ai,ai,,,,,,,,,,,,,,,,,,,,
,Moov,,,,,,,,Ann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 - 8 Feb                                                                                                                                                                                          ,EloopTH,2/7/2026,,,Entertain,สัมภาษณ์งาน EP.1,,https://www.tiktok.com/@eloopth/video/7603766372606151957,Ann,Done,2/7/2026,Ann,/Volumes/graphic/_Video Content/Short Video/2026/Eloop/02_FEB/สัม-1.mp4',,Ann,Ann,,,,,,,,,,,,,,,,,,,,,,
,EloopTH,2/7/2026,12:00:00,EW55,Review,"แบตสำรองไร้สายความจุเยอะสุด
#orsenbyeloop #eloopของแท้ #EW55  #พาวเวอร์แบงค์ #พาวเวอร์แบงค์ไร้สาย ",,https://www.tiktok.com/@eloopth/video/7603984028714290450,Moth,Done,2/7/2026,Kukkik,/Volumes/graphic/_Video Content/Short Video/2026/Eloop/01_JAN/ความจุเยอะสุด.mp4',,Nu,Moth,Moth,Moth,,,,,,,,https://drive.google.com/file/d/10bbzhCEH3EDNOEZTt52Ix3WB7733qNKW/view?usp=drive_link,Error,Success,Upload Success,https://platform.postiz.com/p/cml9ciuf702pio10yk51l9zlm?share=true,https://platform.postiz.com/p/cml9cj2mj02pjo10y41v1kgry?share=true,https://platform.postiz.com/p/cml9cj2mj02pjo10y41v1kgry?share=true,https://platform.postiz.com/p/cml9cj2mj02pjo10y41v1kgry?share=true,,,,,
,EloopTH,2/2/2026,12:00:00,C31T,Review,"หัวชาร์จเร็ว iPhone ทุกรุ่น
#orsenbyeloop #หัวชาร์จ #หัวชาร์จไอโฟน #หัวชาร์จ30w #หัวชาร์จEloop ",,https://www.tiktok.com/@eloopth/video/7602110618686508309,Yung,Done,2/2/2026,Kukkik,/Volumes/graphic/_Video Content/Short Video/2026/Eloop/01_JAN/แค่เปลี่ยนหัวชาร์จ 30W.mp4',,Nu,Yung,Yung,Yung,,,,,,,,,,,,,,,,,,,,
,EloopTH,2/4/2026,10:00:00,EW31,Review,"พาวเวอร์แบงค์ที่ถูกใจสาวก Apple
#orsenbyeloop  #EW31  #พาวเวอร์แบงค์ #พาวเวอร์ชาร์จไร้สาย #พาวเวอร์แบงค์ชาร์จApplewatch",,https://www.tiktok.com/@eloopth/video/7602839457204653320,Yung,Done,2/4/2026,Kukkik,/Volumes/graphic/_Video Content/Short Video/2026/Eloop/01_JAN/ตัวเดียวจบ EW31.mp4',,Nu,Yung,Yung,Yung,,,,,,,,https://drive.google.com/file/d/1m59zvxrocHNHuoxd2_pga5yV5Cd40jRo/view?usp=drive_link,Error,Success,Upload Success,https://platform.postiz.com/p/cml5278v900rap80yeon6k6kc?share=true,https://platform.postiz.com/p/cml527h5u00rbp80ymg5n60kj?share=true,https://platform.postiz.com/p/cml527h5u00rbp80ymg5n60kj?share=true,https://platform.postiz.com/p/cml527h5u00rbp80ymg5n60kj?share=true,,,,,
,EloopTH,2/5/2026,10:00:00,C41T,Review,แกะกล่องหัวชาร์จใหม่ Orsen C41T,,https://www.tiktok.com/@eloopth/video/7602922817956465927,Guild,Done,2/5/2026,Guild,/Volumes/graphic/_Video Content/Short Video/2026/Eloop/02_FEB/Unbox C41T_1.mp4',,Guild,Guild,Guild,Guild,,,,,,,,,,,,,,,,,,,,
,EloopTH,2/6/2026,,EW31,Review,พาวเวอร์แบงค์ที่ถูกใจสาวก Apple,,https://www.tiktok.com/@eloopth/video/7602923394266418450,Guild,Done,2/6/2026,Guild,/Volumes/graphic/_Video Content/Short Video/2026/Eloop/02_FEB/EW31 สาวกappleต้องมี_1.mp4',,Guild,Guild,Guild,Guild,,,,,,,,,,,,,,,,,,,,
,EloopTH,2/8/2026,12:00:00,F3,Review,"พัดลมเย็นใจ Orsen F3
#orsenbyeloop  #F3  #พัดลมพกพา #พัดลมตั้งโต๊ะ #พัดลมไร้สาย",,https://www.tiktok.com/@eloopth/video/7604354706298752274,Nu,Done,2/8/2026,Kukkik,/Volumes/graphic/_Video Content/Short Video/2026/Eloop/02_FEB/ORSEN F3 เย็นทุกระดับ.mp4',,Nu,Nu,Nu,Nu,,,,,,,,https://drive.google.com/file/d/14bFM856kHjLlXZqt-ND0ienbZk-9lrWh/view?usp=drive_link,Error,Success,Upload Success,https://platform.postiz.com/p/cml9cjyew02poo10y4kapgze3?share=true,https://platform.postiz.com/p/cml9ck6k102pro10y38yccnse?share=true,https://platform.postiz.com/p/cml9ck6k102pro10y38yccnse?share=true,https://platform.postiz.com/p/cml9ck6k102pro10y38yccnse?share=true,,,,,
,Moov,2/4/2026,,FG03 LP01,Review,ขี้เหร่ติดฟรี หน้าตาดี 20,,https://www.tiktok.com/@moovthailand/video/7602925253710449927,Guild,Done,2/4/2026,Guild,/Volumes/graphic/_Video Content/Short Video/2026/Moov/02_FEB/100หรือติดฟิล์มเลนส์กล้อง_1.mp4',,Guild,Guild,Guild,Guild,,,,,,,,,,,,,,,,,,,,
,Moov,2/6/2026,,LP03,Review,เงิน 100 บาท กับติดฟิล์ม เลือกอะไร?,,https://www.tiktok.com/@moovthailand/video/7602925846965341458,Guild,Done,2/6/2026,Guild,/Volumes/graphic/_Video Content/Short Video/2026/Moov/02_FEB/100หรือติดฟิล์มเลนส์กล้อง_1.mp4',,Guild,Guild,Guild,Guild,,,,,,,,,,,,,,,,,,,,
,Moov,2/7/2026,21:00:00,LP03,Review,"รีบติด ก่อนจะเสียแพง!
#moovthailand #LP03 #เลนส์กล้องมือถือ #iphone #ไอโฟน",,https://www.tiktok.com/@moovthailand/video/7604122970004491528,Yung,Done,2/7/2026,Kukkik,/Volumes/graphic/_Video Content/Short Video/2026/Moov/02_FEB/Moov LB03 ติดง่ายๆ.mp4',,Nu,Nu,Yung,Yung,,,,,,,,https://drive.google.com/file/d/1xJ5Y9tkyMGxMaiBa8cq7HDq3WK20gOab/view?usp=drive_link,Error,Success,Upload Success,,,,,https://platform.postiz.com/p/cml7x3k5e00ito10yrrf7iix4?share=true,https://platform.postiz.com/p/cml7x3sd500iuo10y6tblwerz?share=true,,,
,Moov,2/5/2026,10:00:00,CP03,Review,"ไม่ควรพลาด เคสไอแพดรุ่นนี้
#moovthailand #CP03 #เคสไอแพด #เคสไอแพดmoov #iPad",,https://www.tiktok.com/@moovthailand/video/7603210284844551441,Nu,Done,2/5/2026,Kukkik,/Volumes/graphic/_Video Content/Short Video/2026/Moov/01_JAN/CP03 หาเคสดีๆสักอัน.mp4',,Guild,Nu,Nu,Nu,,,,,,,,https://drive.google.com/file/d/1nTQDr3dmdnLYWuhmnVfn5ImdC6i-ETfU/view?usp=drive_link,Error,Success,Upload Success,,,,,https://platform.postiz.com/p/cml5285m100rdp80yc6bzewg2?share=true,https://platform.postiz.com/p/cml528drb00rfp80y98acpm8p?share=true,,,
,Moov,2/3/2026,10:00:00,CP01 CP03,Review,"CP01 กับ CP03 ต่างกันตรงไหน⁉️
#Moovthailand #เคสไอแพด #ipadcase #IPad #CP03 #CP01 ",,https://www.tiktok.com/@moovthailand/video/7602452323821997332,Nu,Done,2/3/2026,Kukkik,/Volumes/graphic/_Video Content/Short Video/2026/Moov/02_FEB/CP01 กับ CP03 ต่างกันตรงไหน.mp4',,Guild,Nu,Nu,Nu,,,,,,,,,,,,,,,,,,,,
,Moov,2/3/2026,,,Review,ฟิล์มกันมอง,,https://www.tiktok.com/@moovthailand/video/7602513899899931925,Wasu,Done,2/3/2026,Wasu,/Volumes/graphic/_Video Content/Short Video/2026/Moov/02_FEB/TT-FG04-ผีหลอก',,Wasu,Wasu,Wasu,Wasu,,,,,,,,,,,,,,,,,,,,
,Moov,,,WB01,Review,ไหวมั้ย,,https://www.tiktok.com/@moovthailand/video/7603602857488698645,Wasu,Done,2/6/2026,Wasu,/Volumes/graphic/_Video Content/Short Video/2026/Moov/02_FEB/TT-WB01-ai ไหวมั้ย',ทดสอบคลิป ai,Ai,Ai,Ai,Ai,,,,,,,,,,,,,,,,,,,,
,Moov,2/9/2026,12:00:00,CS13 CS16 CS15,Review,"เคส 3 รุ่นมาแรง!
#Moovthailand #เคสมือถือ #iPhone #เคสแม่เหล็กไอโฟน#เคสสีส้ม ",,https://www.tiktok.com/@moovthailand/video/7604724888095575314,Ann,Done,2/8/2026,Kukkik,/Volumes/graphic/_Video Content/Short Video/2026/Moov/02_FEB/เคส 3 รุ่นใหม่.mp4',,Ann,Ann,Namfha,Namfha,,,,,,,,,,,,,,,,,,,,
9 - 15 Feb                                                                                                                                                                                          ,EloopTH,2/12/2026,,,Educate ,4 สิ่งไม่ควรใช้ทำกับแบตสำรอง,,https://www.tiktok.com/@eloopth/video/7605493613639863570,Ann,Done,2/12/2026,Ann,/Volumes/graphic/_Video Content/Short Video/2026/Eloop/02_FEB/4สิ่งไม่ควรทำกับแบตสำรอง.mp4',,Ann,Ann,CT,Music,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,,,,,,Moth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EloopTH,2/15/2026,,E60,Review,แบตสำรองสายยาว E60,,https://www.tiktok.com/@eloopth/video/7606296792728112401,Yung,Done,2/15/2026,Ann,/Volumes/graphic/_Video Content/Short Video/2026/Eloop/02_FEB/E60 สายยาว 70ซม..mp4',,Yung,Nu,Yung,Yung,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,,,,,,Yung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EloopTH,2/10/2026,,,Entertain,Eloop Dance Cute,,https://www.tiktok.com/@eloopth/video/7605067715845377287,Guild,Done,2/10/2026,Guild,/Volumes/graphic/_Video Content/Short Video/2026/Eloop/02_FEB/Not cute anymore_1.mp4',,,,,,,,,,,,,,,,,,,,,,,,,
,EloopTH,2/10/2026,,,Entertain,Eloop Dance Bigguy,,https://www.tiktok.com/@eloopth/video/7605065227020930311,Guild,Done,2/10/2026,Guild,/Volumes/graphic/_Video Content/Short Video/2026/Eloop/02_FEB/Bigguy.mp4',,Guild,Guild,CT,Music,,,,,,,,,,,,,,,,,,,,
,EloopTH,2/11/2026,,,Entertain,พูดคำเดียวกัน EP1,,https://www.tiktok.com/@eloopth/video/7605454360935451912,Guild,Done,2/11/2026,Guild,/Volumes/graphic/_Video Content/Short Video/2026/Eloop/02_FEB/พูดคำเดียวกัน EP1_1.mp4',,,,,,,,,,,,,,,,,,,,,,,,,
,EloopTH,2/13/2026,12:00:00,,Educate ,ก่อนสั่งซื้อ อย่าลืมเช็คก่อนแบบนี้,,https://www.tiktok.com/@eloopth/video/7605821035392306450,Guild,Done,2/13/2026,Guild,/Volumes/graphic/_Video Content/Short Video/2026/Eloop/02_FEB/วิธีสั่งซื้อ_1.mp4',,Guild,Guild,Guild,Guild,,,,,,,,,,,,,,,,,,,,
,EloopTH,2/9/2026,19:00:00,F3,Review,"รู้ยัง พัดลม F3 ถอดล้างได้นะ 
#orsenbyeloop #F3 #พัดลมตั้งโต๊ะ #พัดลมไร้สาย ",,https://www.tiktok.com/@eloopth/video/7604742583042018578,Nu,Done,2/9/2026,Kukkik,/Volumes/graphic/_Video Content/Short Video/2026/Eloop/02_FEB/วิธีทำความสะอาด F3.mp4',,Nu,Nu,Nu,Nu,,,,,,,,,,,,,,,,,,,,
,EloopTH,2/13/2026,12:00:00,,Campaign,"ท่าน CEO ของเรามาไลฟ์เอง 
เฉพาะ 17 ก.พ. 69 เวลา 19.00-22.00 น. เท่านั้น
#orsenbyeloop #ceolive #TikTokshop #tiktokตรุษจีน #แบตสํารอง ",,https://www.tiktok.com/@eloopth/video/7606171298724646151,Guild,Done,2/13/2026,Kukkik,/Volumes/graphic/_Video Content/Short Video/2026/Eloop/02_FEB/CEO Live_1_1.mp4,,Guild,Guild,Oat,Oat,,,,,,,,,,,,,,,,,,,,
,EloopTH,2/14/2026,18:00:00,,Campaign,"CEO มาไลฟ์ทั้งที เรามีโปรโมชั่นให้ลูกค้า
#orsenbyeloop #ceolive #TikTokshop #tiktokตรุษจีน #แบตสํารอง ",,https://www.tiktok.com/@eloopth/video/7606172547851373832,Guild,Done,2/13/2026,Kukkik,/Volumes/graphic/_Video Content/Short Video/2026/Eloop/02_FEB/ปก/ปก CEO Live_2_1.png,,Guild,Guild,Oat,Oat,,,,,,,,,,,,,,,,,,,,
,Moov,,,,,,,,Guild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Moov,2/13/2026,11:00:00,LP03,Review,"คืนชีพกล้อง iPhone เก่า ด้วยฟิล์มเลนส์กล้อง LP03
#Moovthailand #LP03 #เลนส์กล้อง #ติดเลนส์กล้อง #iPhone #ไอโฟน",,https://www.tiktok.com/@moovthailand/video/7605823558346018049,Yung,Done,2/12/2026,Kukkik,/Volumes/graphic/_Video Content/Short Video/2026/Moov/02_FEB/คืนชีพ iPhone ด้วย LP03.mp4',,Nu,Nu,Yung,Yung,,,,,,,,https://drive.google.com/file/d/1ba6D86EJ6b73IPg009MHbA5I1VCmsX_t/view?usp=drive_link,Error,Success,Upload Success,,,,,https://platform.postiz.com/p/cmlhg0aqb00k1og0ycbhtywis?share=true,https://platform.postiz.com/p/cmlhg0ixx00k2og0yfkkr6gju?share=true,,,
,Moov,2/9/2026,19:00:00,FAN01,Review,"พัดลมจิ๋ว FAN01
#Moovthailand #พัดลมพกพา #FAN01 #พัดลมมินิมอล ",,https://www.tiktok.com/@moovthailand/video/7604743699712494855,Nu,Done,2/9/2026,Kukkik,/Volumes/graphic/_Video Content/Short Video/2026/Moov/02_FEB/พัดลมจิ๋ว FAN01.mp4',,Nu,Nu,Nu,Nu,,,,,,,,,,,,,,,,,,,,
,Moov,2/11/2026,10:00:00,CP01 / CP03,Review,"เทียบเคส iPad แบบ X-Fold และ Y-Fold 
#Moovthailand #เคสไอแพด #ipadcase #IPad #CP03 #CP01  ",,https://www.tiktok.com/@moovthailand/video/7605437517315280149,Nu,Done,2/11/2026,Kukkik,/Volumes/graphic/_Video Content/Short Video/2026/Moov/02_FEB/X-Fold vs Y-Fold.mp4',,Nu,Nu,Nu,Nu,,,,,,,,https://drive.google.com/file/d/1-6V52jAQY8sx1dpN6JNck_lP8nlbNNS2/view?usp=drive_link,Error,Success,Upload Success,,,,,https://platform.postiz.com/p/cmlhg1hy700k5og0ywnhzssv0?share=true,https://platform.postiz.com/p/cmlhg1q4n00k6og0yhbf0fw8s?share=true,,,
,Moov,2/14/2026,10:00:00,FAN02,,"พัดลมพกพา FAN02
#Moovthailand #พัดลมพกพา #FAN02 #พัดลมมินิมอล ",,https://www.tiktok.com/@moovthailand/video/7606551867392331025,Nu,Done,2/14/2026,Kukkik,/Volumes/graphic/_Video Content/Short Video/2026/Moov/02_FEB/FAN02 พัดลมพกพา.mp4',,Nu,Nu,Nu,Nu,,,,,,,,https://drive.google.com/file/d/17Y02VQTYNzukHUHmaI74nzrck_-JNbLq/view?usp=drive_link,Error,Success,Upload Success,,,,,https://platform.postiz.com/p/cmlhg2jim00k7og0yu0vhfv7p?share=true,https://platform.postiz.com/p/cmlhg2ror00k8og0y2647kewj?share=true,,,
,Moov,2/15/2026,10:00:00,FAN01 FAN02,Review,"2 พัดลมจิ๋ว FAN01 และ FAN02
#Moovthailand #พัดลมพกพา #FAN02 #พัดลมมินิมอล #FAN01",,https://www.tiktok.com/@moovthailand/video/7606921399973727509,Nu,Done,2/15/2026,Kukkik,/Volumes/graphic/_Video Content/Short Video/2026/Moov/02_FEB/พัดลมเเก้เหงา เอ้ย พัดลมเเก้ร้อน.mp4',,Nu,Nu,Nu,Nu,,,,,,,,https://drive.google.com/file/d/1Vmgc10yM7xssvDzPm1HgQXQiXVJgb0WP/view?usp=drive_link,Error,Success,Upload Success,,,,,https://platform.postiz.com/p/cmlhg3lkb00kaog0yh48oppp0?share=true,https://platform.postiz.com/p/cmlhg3to900kbog0ygaqvk785?share=true,,,
